ticker,marketCap,enterpriseValue,trailingPE,forwardPE,priceToBook,priceToSalesTrailing12Months,enterpriseToEbitda,returnOnEquity,returnOnAssets,grossMargins,operatingMargins,profitMargins,debtToEquity,currentRatio,quickRatio,earningsQuarterlyGrowth,revenueGrowth,freeCashflow,operatingCashflow,totalRevenue,ebitda,bookValue,trailingEps,forwardEps,sharesOutstanding,beta,heldPercentInsiders,shortRatio,roe_q,roa_q,ni_growth_q,rev_growth_q,accruals,debt_equity_q,cfo_assets
LYV,42086465536.0,46034063360.0,,93.75389,506.05045,1.6019187,29.684,0.17677,0.02101,0.25777,0.06696,0.00513,620.214,0.852,0.681,0.21,0.094,1695030656.0,2608701952.0,26272534528.0,1550790016.0,0.357,-1.1,1.92696,232959505.0,1.116,0.32429,9.42,,,,,,,
LRCX,389585403904.0,387740794880.0,54.053818,27.01467,36.78521,16.768847,44.871,0.65066004,0.22840999,0.50469,0.37433997,0.31272,29.946,2.629,1.839,0.324,0.3,3278951936.0,5857656832.0,23232690176.0,8641328128.0,8.464,5.76,11.52522,1251278000.0,1.865,0.00275,2.11,,,,,,0.47148464873429535,
LUV,23017244672.0,26115246080.0,29.40625,9.508912,3.2502072,0.7653791,11.17,0.11099,0.02318,0.22399001,0.033800002,0.02783,97.275,0.489,0.378,0.094,0.164,-834750016.0,2528000000.0,30072999936.0,2337999872.0,14.476,1.6,4.94799,489208201.0,1.143,0.0100300005,4.7,,,,,,,
LNT,17986580480.0,30079580160.0,21.952532,18.821852,2.3889387,4.061093,16.446,0.11135,0.02448,0.44502,0.19053,0.18447,160.951,0.466,0.173,-0.023,0.01,-1138625024.0,1158000000.0,4429000192.0,1828999936.0,29.038,3.16,3.68561,259284699.0,0.539,0.00153,11.15,,,,,,,
LYB,19249831936.0,31053832192.0,,9.243417,1.8037353,0.61714,8.703,-0.02269,0.04112,0.12888,0.17924999,-0.01132,132.759,1.641,0.931,3.895,0.198,1228000000.0,2972999936.0,31192000512.0,3568000000.0,33.037,-0.8,6.44675,323037952.0,0.347,0.20121,2.2,,,,,,,
MA,493149782016.0,506178797568.0,30.965347,24.47131,88.01595,14.056659,22.8,2.41202,0.24063,1.0,0.61108,0.46339,439.583,1.061,0.666,0.186,0.141,16961250304.0,17436999680.0,35083001856.0,22200999936.0,6.396,18.18,23.00449,869464115.0,0.735,0.00112,2.28,,,,,,,
MAR,92287795200.0,109599793152.0,36.636646,26.918447,-20.476162,12.4966545,22.767,,0.09761,0.79241997,0.65276,0.35029998,,0.535,0.481,0.004,0.111,2060375040.0,3728000000.0,7384999936.0,4814000128.0,-17.284,9.66,13.14749,260766288.0,1.12,0.18082,3.02,,,0.04807692307692313,0.0392972723069811,,,
MAA,16104324096.0,21470363648.0,119.43363,41.151737,2.8813596,7.258186,17.342,0.0705,0.03129,0.58392,0.25356,0.18173,102.377,0.048,0.032,0.126,0.01,921182272.0,1010657024.0,2218780928.0,1238054016.0,46.839,1.13,3.27957,116384802.0,0.72,0.00463,4.29,,,,,,,
MAS,15283997696.0,18475997184.0,17.859447,16.613903,-41.874664,2.005774,12.252,58.625,0.15857,0.37205002,0.23645,0.11614,,1.865,1.148,0.178,-0.029,897124992.0,1291000064.0,7619999744.0,1508000000.0,-1.851,4.34,4.66537,197187430.0,1.296,0.0023,3.67,,,,,,,
MCHP,45987409920.0,51113807872.0,124.54412,18.943005,7.137199,8.977883,33.938,0.0719,0.03536,0.60194,0.23958,0.0934,83.688,1.921,0.958,,0.38,1364762496.0,1198000000.0,5122299904.0,1506099968.0,11.866,0.68,4.47078,543008691.0,1.742,0.01781,2.83,-0.021841402596668693,-0.010055546160550518,-9.311827956989248,-0.09762900976290101,,0.8004888179365102,
MCD,195019653120.0,248744640512.0,22.315447,19.618929,-108.963875,7.0399127,16.66,,,0.57382,0.46493,0.3172,,,,0.048,0.038,,,27701999616.0,14931000320.0,-2.519,12.3,13.99057,710505859.0,0.419,0.00257,2.34,,,-0.1708832667554372,-0.12976764576939936,,,
MDT,111568740352.0,132106739712.0,23.367292,13.592246,2.2558105,3.0681095,13.076,0.098409995,0.04917,0.65309,0.22045,0.13203,58.214,2.126,1.361,0.178,0.099,4625375232.0,7329999872.0,36364001280.0,10103000064.0,38.638,3.73,6.41248,1280045190.0,0.566,0.0031,2.05,,,,,,,
MDLZ,80369311744.0,100305649664.0,38.411045,18.63088,3.0096622,2.0256915,16.498,0.13340001,0.04123,0.31146,0.21978001,0.08862001,82.643,0.599,0.311,1.415,0.041,2252375040.0,4435999744.0,39674998784.0,6080000000.0,20.803,1.63,3.36055,1283649766.0,0.404,0.00238,3.28,,,,,,,
MCK,101384650752.0,110955651072.0,23.313137,17.204512,-23.790218,0.24668819,15.692,,0.04743,0.03633,0.01348,0.01117,,0.893,0.504,-0.217,0.077,6801249792.0,6853000192.0,410983006208.0,7071000064.0,-36.552,37.3,50.54372,116590363.0,0.307,0.00051,3.29,,,0.6071428571428572,-0.0715957762171997,,,
MCO,82737217536.0,89002213376.0,30.294863,25.25999,27.35158,10.139365,21.96,0.76932,0.15619999,0.74974996,0.49473998,0.34252,240.682,1.19,1.043,0.519,0.151,2579124992.0,3319000064.0,8160000000.0,4052999936.0,17.467,15.77,18.91331,173180984.0,1.33,0.14372,3.07,,,,,,,
MKC,14238377984.0,19418378240.0,8.811979,16.053932,2.0353572,1.9278044,13.378,0.24728,0.05136,0.38853002,0.17422001,0.21912001,65.143,0.781,0.291,-0.142,0.167,714025024.0,1231500032.0,7385800192.0,1451500032.0,26.02,6.01,3.29888,254055150.0,0.627,0.00026,0.0,,,,,,,
MGM,11188330496.0,39448748032.0,26.951517,21.775005,4.4505606,0.62992245,17.631,0.18924999,0.01766,0.44157,0.067880005,0.02398,893.311,1.335,1.207,4.974,0.01,878991104.0,2463035904.0,17761441792.0,2237483008.0,9.992,1.65,2.04225,251592756.0,1.296,0.27874002,6.06,,,-0.8283956460009465,0.03632685749132336,,,
META,1508378279936.0,1530436386816.0,22.318129,16.851542,6.166873,6.6085353,13.957,0.29848,0.14591,0.81747,0.34827,0.29834998,42.997,2.226,1.987,-0.136,0.28,21553625088.0,130301001728.0,228246994944.0,109654999040.0,96.013,26.53,35.13625,2205128509.0,1.243,0.00145,1.85,,,,,,,
MET,62130577408.0,85644582912.0,18.729885,8.970342,2.3115659,0.78252065,14.18,0.13094,0.00451,0.23951,0.055180002,0.04567,179.933,2.027,1.705,0.01,0.105,-20953999360.0,15557999616.0,79398002688.0,6040000000.0,42.296,5.22,10.89925,635476927.0,0.763,0.1634,3.38,,,0.2962962962962963,0.06474149976711696,,,
MLM,32950319104.0,39185317888.0,35.714195,25.527267,2.8531232,4.926782,18.431,0.08894,0.045679998,0.2823,0.20185,0.36737,54.945,1.407,0.651,-0.235,0.21,593374976.0,1519000064.0,6688000000.0,2126000000.0,192.27,15.36,21.48957,60065839.0,1.106,0.00806,3.74,,,,,,,
MMM,94325628928.0,102235627520.0,32.486675,18.806618,31.953178,3.7460535,15.758,0.81891996,0.087419994,0.39408,0.20354,0.11902001,437.937,1.24,0.811,0.29,0.025,6350125056.0,4898999808.0,25180000256.0,6488000000.0,5.724,5.63,9.7253,515722417.0,1.08,0.00097000005,3.2,,,,,,,
MOS,7330673664.0,13286773760.0,,14.158184,0.620944,0.5985249,7.731,-0.05073,0.01239,0.11236,-0.00117,-0.05213,52.249,1.337,0.354,,-0.06,-746275008.0,444000000.0,12247900160.0,1718700032.0,37.137,-2.02,1.62874,317895646.0,0.821,0.00341,2.99,,,,,,,
MPWR,68875878400.0,67481055232.0,85.45976,40.279892,17.680809,21.042639,67.462,0.21979,0.13573,0.55195,0.30989,0.24500999,0.486,4.975,3.529,0.906,0.476,444316128.0,822337024.0,3273157888.0,1000281984.0,79.269,16.4,34.79503,49143000.0,1.686,0.03592,2.06,,,0.00991579797496378,-0.040657624282623206,,,
MO,114126987264.0,136386994176.0,14.389473,11.6407585,-42.772213,5.5824194,8.65,,0.29548,0.8717,0.61464,0.38999,,0.518,0.344,-0.034,0.012,9035249664.0,9408000000.0,20444000256.0,15768000512.0,-1.598,4.75,5.87161,1669743926.0,0.495,0.00116,6.69,,,,,,,
MRSH,91457536000.0,112389537792.0,23.429094,16.80001,6.0326104,3.272535,14.487,0.25902998,0.07244,0.43994,0.26323998,0.14241,145.027,1.139,0.528,0.045,0.062,4785249792.0,5078000128.0,27946999808.0,7758000128.0,31.769,8.18,11.40773,477211268.0,0.579,0.00078,2.6,,,0.6211512717536813,0.09809478822232709,,,
MNST,88509956096.0,85087461376.0,41.833332,34.498028,10.1255045,9.600864,29.211,0.25704,0.17362,0.55546004,0.29192,0.23079,,3.729,3.099,0.196,0.202,,,9218957312.0,2912887040.0,8.924,2.16,2.61928,979525882.0,0.524,0.28256,3.15,,,,,,,
MPC,87055507456.0,116908941312.0,10.372174,10.041443,5.215384,0.5647601,7.593,0.42099,0.087390006,0.12819,0.13561,0.05549,133.328,1.25,0.857,3.225,0.537,9249375232.0,17125999616.0,154145996800.0,15397000192.0,57.177,28.75,29.69693,291936635.0,0.508,0.0033399998,2.6,,,,,,,
MS,340070760448.0,219041611776.0,17.48828,15.866485,3.1906607,4.369517,,0.17969999,0.01345,0.87641,0.41567,0.25897,517.282,1.999,1.603,0.577,0.28,,-15587000320.0,77827997696.0,,67.801,12.37,13.6344,1572000000.0,1.209,0.24404,0.0,,,,,,,
MRNA,23622787072.0,19771787264.0,,-12.240887,3.1709538,10.602687,-9.008,-0.38998002,-0.13256,-0.66023004,-5.5793104,-1.41427,19.036,2.295,2.068,,0.021,299249984.0,-1073000000.0,2228000000.0,-2195000064.0,18.66,-7.98,-4.8338,399235889.0,0.899,0.07253,5.21,,,,,,,
MRK,317570056192.0,361038020608.0,102.864,13.397644,6.9218345,4.7705398,23.787,,,0.75953,-0.01367,0.047659997,106.936,,,,0.051,,,66568998912.0,15178000384.0,18.576,1.25,9.59721,2469824415.0,0.211,0.00058,2.59,,,,,,,
MRVL,196310925312.0,192769851392.0,75.16151,35.046,10.513363,22.52021,71.08,0.16028,0.03808,0.51502997,0.14479999,0.28986,28.97,3.278,2.51,-0.806,0.276,2269700096.0,2056400000.0,8717100032.0,2712000000.0,20.804,2.91,6.24094,875766423.0,2.246,0.0070200004,0.71,,,,,,,
MSCI,40942456832.0,47133958144.0,30.774317,25.033339,-15.223279,12.281169,24.02,,0.21134001,0.82975,0.56298,0.40735,,0.894,0.77,0.126,0.122,1194705920.0,1628146048.0,3333758976.0,1962299008.0,-36.994,18.3,22.4968,72700000.0,1.222,0.03593,1.75,,,-0.06664699771963145,-0.026122158840269916,,,
NFLX,308714471424.0,316241248256.0,23.314465,19.422207,10.238917,6.382253,21.474,0.49541,0.16084999,0.49118,0.33381,0.28219,55.236,1.142,0.917,0.088,0.134,25387552768.0,11970833408.0,48370765824.0,14726931456.0,7.241,3.18,3.81728,4163939676.0,1.514,0.0057200002,2.03,,,0.22713626990446478,-0.037456950540068146,,,
NCLH,8839365632.0,24600084480.0,11.666667,11.259878,3.4356594,0.87050414,9.483,0.3673,0.042529996,0.42457,0.14042,0.07492,621.051,0.2,0.078,6.42,0.049,-1680301312.0,2109712000.0,10154306560.0,2594191872.0,5.603,1.65,1.70961,459187846.0,1.903,0.00546,4.77,,,,,,,
MSI,77376618496.0,86301622272.0,36.90213,24.588224,28.959429,6.323169,22.965,0.91567004,0.1125,0.52112,0.27354,0.17438999,357.85,1.099,0.778,0.086,0.133,1979000064.0,2974000128.0,12236999680.0,3758000128.0,16.145,12.67,19.0152,165493788.0,0.87,0.0039500003,3.17,,,,,,,
MU,991121571840.0,971475517440.0,19.841059,5.659457,9.8365755,10.979037,14.24,0.66638,0.3487,0.72569,0.80370003,0.55906,6.33,3.425,2.927,13.983,3.457,7639499776.0,51432001536.0,90273996800.0,68222001152.0,89.215,44.23,155.06258,1129393151.0,2.213,0.00262,0.69,,,-0.4111215245235864,-0.1779938135218736,,,
MTB,36298469376.0,39608053760.0,13.265361,11.887798,1.4227688,3.8407016,,0.10742,0.01408,0.0,0.45108002,0.32092,,,,0.142,0.062,,3804000000.0,9450999808.0,,176.03,18.88,21.06782,144933000.0,0.573,0.0033500001,4.67,,,,,,,
NDSN,17278691328.0,19149303808.0,33.09605,24.705038,5.3958445,5.9507065,21.015,0.1714,0.079239994,0.55218,0.23516001,0.18188,61.637,2.597,1.443,0.044,0.085,574589504.0,761984000.0,2903636992.0,911212992.0,57.472,9.37,12.5525,55717948.0,0.964,0.0559,3.78,0.037970424659089064,0.01854227901573695,-0.10637282961266936,-0.07898892663474077,-0.0011161262928407905,0.784871080807917,0.019658405308577744
MSFT,3712698548224.0,3764668596224.0,27.854595,21.299555,8.394023,11.188252,19.382,0.34039003,0.14088,0.67944,0.45111,0.40305,29.118,1.23,1.099,0.313,0.177,16545500160.0,182934994944.0,331839012864.0,194237005824.0,59.565,17.95,23.4742,7425545491.0,1.099,0.00087,1.99,,,-0.018524525173892692,-0.01586136752796985,,,
NEE,176546496512.0,294927237120.0,19.022472,19.159473,3.0907698,6.151446,20.21,0.11677,0.024430001,0.61024,0.31524,0.32401,161.676,0.534,0.348,0.55,0.124,-17766875136.0,13802999808.0,28700000256.0,14593000448.0,27.388,4.45,4.41818,2085605358.0,0.653,0.00116,0.01,,,-0.16817063166529944,-0.15892543309063523,,,
NEM,119046160384.0,115806150656.0,14.247164,10.691929,3.394832,4.6201015,6.789,0.25905,0.15755,0.68041,0.51569,0.33363998,15.807,2.546,1.949,0.068,0.151,8815875072.0,12627999744.0,25767000064.0,17057999872.0,33.28,7.93,10.56685,1053692271.0,0.5,0.00302,2.33,,,,,,,
NDAQ,52873666560.0,61640671232.0,27.577257,20.245756,4.439386,9.41818,18.384,0.16521999,0.058530003,1.0,0.49333,0.35037,77.687,1.006,0.386,0.122,0.149,1691500032.0,2246000128.0,5614000128.0,3352999936.0,21.307,3.43,4.67209,558977372.0,0.971,0.11002,1.73,,,,,,,
MTD,28641460224.0,30727471104.0,32.260437,27.653906,2233.5312,6.928478,24.087,,0.21098,0.60256,0.312,0.21907,16668.447,1.122,0.66,0.151,0.045,693589632.0,975166976.0,4133874944.0,1275713024.0,0.64,44.31,51.69107,20036559.0,1.224,0.00437,3.68,,,-0.0696344250159775,-0.04513746250117756,,,
NI,20434055168.0,40126857216.0,22.664894,18.91483,2.11485,2.9694188,13.261,0.085489996,0.032420002,0.50971,0.17156,0.13153,146.649,0.498,0.218,-0.555,0.046,-1772999936.0,2303200000.0,6881500160.0,3025999872.0,20.148,1.88,2.25273,479560100.0,0.554,0.0035499998,2.35,,,,,,,
NSC,75100053504.0,91181056000.0,28.480408,23.386673,4.620657,5.98884,16.101,0.16985,0.05953,0.45159,0.35296002,0.21021,105.519,0.831,0.666,-0.044,0.114,1382249984.0,3732000000.0,12540000256.0,5663000064.0,72.362,11.74,14.29703,224608373.0,1.269,0.00045000002,7.72,,,,,,,
NOW,129108688896.0,132897685504.0,78.049995,24.945118,10.315546,8.763826,45.874,0.14244,0.04249,0.74768996,0.04063,0.11336,67.538,0.701,0.565,-0.226,0.24,5149374976.0,5308000256.0,14732000256.0,2896999936.0,12.106,1.6,5.00619,1033862000.0,0.93,0.0017,2.55,,,-0.23306772908366535,-0.05635456413266804,,,
NKE,61861900288.0,63877894144.0,19.857143,18.156565,4.160016,1.3309407,12.96,0.22138001,0.06971,0.43245,0.12687,0.066989996,74.289,1.961,1.192,4.066,-0.011,1889250048.0,2868000000.0,46398001152.0,4928999936.0,10.024,2.1,2.29669,1202110951.0,1.118,0.01675,2.23,,,-0.7097661623108666,-0.05315699658703077,,,
NOC,81200381952.0,95945383936.0,18.180025,18.782618,4.5403852,1.8931358,13.225,0.26958,0.07148,0.2006,0.11604,0.104820006,95.348,1.168,1.014,-0.068,0.051,2478000128.0,5078000128.0,42892001280.0,7255000064.0,125.888,31.44,30.43133,142063026.0,-0.108,0.00247,2.25,,,,,,,
NTAP,37130743808.0,36279746560.0,29.84567,19.263453,27.49456,5.3618402,19.257,1.06734,0.09824,0.70744,0.27259,0.18426001,202.295,1.436,1.211,0.188,0.125,1295250048.0,2067000064.0,6925000192.0,1884000000.0,6.893,6.35,9.83832,195919927.0,1.433,0.0039399997,3.93,,,0.45922746781115875,0.11096856959589485,,,
NTRS,33938272256.0,41163472896.0,15.936425,14.640514,2.8363047,3.7354324,,0.17066,0.01276,0.0,0.42496,0.2467,,,,0.88,0.364,,529300000.0,9085500416.0,,65.402,11.64,12.67032,182955653.0,1.259,0.008590001,3.26,,,-0.07932692307692313,-0.013577564925446817,,,
NRG,24832163840.0,48787165184.0,30.763021,10.615764,5.9082723,0.74965024,14.998,0.23772,0.04061,0.18795,0.12765999,0.02563,483.357,0.968,0.371,,0.11,772374976.0,1555000064.0,33124999168.0,3252999936.0,19.994,3.84,11.12779,210210483.0,1.203,0.0442,2.87,,,,,,,
NUE,62089015296.0,67778166784.0,21.74083,14.481585,2.8139837,1.7198696,11.931,0.14548999,0.0732,0.15554,0.15668,0.07989,30.512,2.508,1.284,0.917,0.23,669000000.0,4424000000.0,36101001216.0,5680999936.0,96.884,12.54,18.82598,227740950.0,1.892,0.020769998,2.22,,,-0.7412935323383085,-0.0740302743614002,,,
NVDA,5424535306240.0,5379473801216.0,34.244648,17.37413,27.75217,21.39932,32.502,1.14288,0.52727,0.74144995,0.65596,0.62966,6.555,3.441,2.139,2.106,0.852,46335873024.0,125648003072.0,253491003392.0,165514002432.0,8.07,6.54,12.89043,24221000000.0,2.215,0.03991,2.24,,,-0.2894179093179926,-0.057356181674261375,,,
NVR,17028829184.0,17025347584.0,16.393383,15.524221,5.046531,1.7680652,11.08,0.31544,0.16547,0.2184,0.13889,0.1185,32.15,5.67,1.754,-0.291,-0.109,918313280.0,1066590016.0,9631335424.0,1536605952.0,1266.244,389.8,411.62387,2664860.0,0.913,0.05548,5.1,,,,,,,
NWS,17545558016.0,19177924608.0,31.504856,21.650366,2.079995,1.9434602,11.787,0.07979,0.04598,0.5689,0.12623,0.06347,30.63,1.623,1.395,-0.759,0.108,1038750016.0,1231000064.0,9027999744.0,1627000064.0,15.601,1.03,1.49882,180440506.0,0.911,0.34837002,3.43,,,,,,,
NWSA,15420626944.0,17030179840.0,27.689322,19.020687,1.828088,1.708089,10.467,0.07979,0.04598,0.5689,0.12623,0.06347,30.63,1.623,1.395,-0.759,0.108,1038750016.0,1231000064.0,9027999744.0,1627000064.0,15.601,1.03,1.49942,360254692.0,0.911,0.00027000002,1.87,,,,,,,
NXPI,60446277632.0,68562272256.0,47.656063,13.247226,5.3048444,4.584473,13.528,0.27921,0.10457,0.56102,0.30406,0.22564,93.325,2.04,1.194,0.724,0.195,3555000064.0,3128999936.0,13185000448.0,5068000256.0,45.187,5.03,18.09511,252164174.0,1.825,0.00139,2.03,,,,,,,
OMC,24293928960.0,32389449728.0,230.37837,7.077048,2.2155797,1.0859418,8.81,0.060510002,0.05092,0.18959999,0.15384,0.017439999,107.744,0.924,0.668,1.27,0.634,4260624896.0,2582500096.0,22371299328.0,3676499968.0,38.473,0.37,12.04457,285006196.0,0.66,0.00936,5.43,,,,,,,
ODFL,44863680512.0,44599738368.0,41.687862,32.69315,9.871339,8.007787,24.871,0.24818,0.15775,0.39566,0.28835,0.19443001,0.44,1.889,1.713,0.305,0.104,970776000.0,1394102016.0,5602506752.0,1793243008.0,21.918,5.19,6.6179,207356622.0,1.177,0.08246,4.73,,,-0.05199049980269965,-0.023346906069655726,,,
O,59147083776.0,92296454144.0,45.627735,36.61658,1.4955261,9.75138,17.227,0.03225,0.02359,0.9268,0.46965998,0.20898001,74.722,1.528,0.741,0.747,0.096,1582081920.0,4166153984.0,6065508864.0,5357639168.0,41.798,1.37,1.70715,946202000.0,0.72,0.00124,6.42,,,,,,,
OKE,54447435776.0,87481548800.0,14.925734,13.759634,2.4353266,1.3831081,11.406,0.16277,0.05767,0.27214,0.13254,0.09287,143.07,0.737,0.515,0.149,0.528,899875008.0,6157000192.0,39366000640.0,7670000128.0,35.486,5.79,6.28069,630032852.0,0.715,0.00151,6.64,,,,,,,
ORCL,423486849024.0,564526841856.0,25.174658,13.500274,11.27454,6.287199,18.513,0.53376,0.06505,0.65822,0.36202,0.25368,388.87,1.115,1.012,0.256,0.206,-24536750080.0,31977000960.0,67356999680.0,30493999104.0,13.04,5.84,10.89015,2880471000.0,1.718,0.40497002,1.39,,,,,,,
ON,31600431104.0,32464732160.0,53.052288,17.964203,4.3773932,5.098653,15.534,0.08312,0.0675,0.42776,0.19532,0.10168,65.055,3.464,2.287,0.332,0.092,1656649984.0,1672000000.0,6197799936.0,2089900032.0,18.543,1.53,4.51843,389311721.0,2.016,0.00338,2.23,,,,,,,
ORLY,76335988736.0,85661237248.0,29.692062,25.623674,-41.58737,4.1101484,20.544,,0.13670999,0.51636004,0.2015,0.1427,,0.752,0.093,0.07,0.081,1572316928.0,3289438976.0,18572562432.0,4169743872.0,-2.249,3.15,3.65014,816165813.0,0.519,0.0049900003,2.47,,,-0.19460211338702804,-0.08577437018486833,,,
OXY,55889727488.0,75287724032.0,16.492624,14.075962,1.8083903,2.335941,5.488,0.10629,0.046830002,0.73318,0.45443,0.30318,34.511,1.411,1.038,5.5,0.534,3788124928.0,10976000000.0,23925999616.0,13717999616.0,30.917,3.39,3.97202,999637371.0,0.16,0.26811,0.01,,,,,,,
OTIS,28165724160.0,36492726272.0,19.020565,16.040531,-4.9003243,1.8889226,13.823,,0.14249,0.30313,0.15133001,0.10167,,0.831,0.684,0.089,0.073,1436249984.0,1871000064.0,14910999552.0,2640000000.0,-15.099,3.89,4.61269,380669339.0,0.879,0.0014200001,3.77,,,0.050802139037433136,-0.0257452574525745,,,
PANW,296545878016.0,295564902400.0,313.67242,88.26326,10.691701,27.958881,199.235,0.048309997,0.017719999,0.71963996,-0.02465,0.07947,7.698,0.856,0.728,,0.311,3579375104.0,4216999936.0,10606499840.0,1483500032.0,34.032,1.16,4.12244,815000000.0,0.893,0.00759,2.73,,,,,,,
PAYX,42696167424.0,46182768640.0,24.548058,18.801697,11.428028,10.760123,28.721,,,0.67197996,0.38325,0.26633,123.967,1.152,0.303,0.415,0.125,,1179200000.0,3968000000.0,1608000000.0,10.504,4.89,6.38453,355682860.0,,0.103599995,5.11,,,-0.22563835330901516,-0.07318181818181824,,,
PCAR,70064439296.0,76213338112.0,27.789145,18.660341,3.4478204,2.518872,23.295,0.12755999,0.041160002,0.13715,0.12024,0.09003,72.91,5.519,4.888,0.039,0.005,1943650048.0,4344699904.0,27815800832.0,3271600128.0,38.607,4.79,7.13331,526364953.0,0.985,0.01857,4.5,,,0.22677966101694924,0.12570820468239452,,,
PCG,38453325824.0,104015323136.0,12.561151,9.687191,1.1896974,1.4883045,9.951,0.09318,0.02568,0.39823002,0.24788,0.11828,189.45,1.216,0.52,0.407,0.001,-6150125056.0,8146999808.0,25837000704.0,10453000192.0,14.676,1.39,1.80238,2202366906.0,0.278,0.00279,0.0,,,,,,,
PEG,37703000064.0,62196457472.0,18.820896,16.181154,2.1775796,3.0059,13.936,0.11835,0.03238,0.33333,0.18872,0.16041,142.409,0.877,0.487,-0.429,-0.089,107750000.0,3592000000.0,12542999552.0,4463000064.0,34.745,4.02,4.67581,498321402.0,0.527,0.0012800001,3.5,,,,,,,
PG,339486441472.0,364948094976.0,22.022657,19.693819,6.3533354,3.9007084,14.744,0.30290002,0.107209995,0.50873,0.22084999,0.18437,64.49,0.677,0.413,-0.158,0.015,13280874496.0,19555999744.0,87031996416.0,24752001024.0,22.947,6.62,7.40283,2328598978.0,0.377,0.0007,2.34,,,,,,,
PFG,24279465984.0,23209365504.0,16.153847,10.958078,2.0044544,1.5471328,10.788,0.12949,0.00352,0.47345,0.12336001,0.09932999,35.307,1.586,0.38,-0.007,0.064,1056374976.0,5011999744.0,15693200384.0,2151500032.0,56.574,7.02,10.34853,214104641.0,0.88,0.011089999,5.76,,,,,,,
PFE,152523259904.0,204601262080.0,35.210526,9.255288,1.7904456,2.39455,8.061,0.05014,0.05784,0.74716,0.27877,0.06804,74.253,1.267,0.854,,0.026,12485624832.0,13400999936.0,63695998976.0,25383000064.0,14.946,0.76,2.89132,5699673589.0,0.28,0.001,3.21,,,,,,,
PEP,189901324288.0,232417230848.0,18.220184,15.483759,8.593682,1.959685,12.309,0.51508,0.08931,0.54171,0.16836001,0.10785,238.949,0.934,0.69,1.36,0.064,7831875072.0,13456000000.0,96904003584.0,18882000896.0,16.177,7.63,8.97844,1366000000.0,0.361,0.00183,3.17,,,,,,,
PGR,125186785280.0,131417784320.0,10.798897,13.235699,3.6464474,1.3753917,8.535,0.34943,0.07839,0.18521,0.18208,0.12849,24.428,0.293,0.234,0.043,0.073,15114500096.0,16339000320.0,91019001856.0,15397999616.0,59.052,19.94,16.26888,581371770.0,0.257,0.00248,2.49,,,,,,,
PH,135400390656.0,143443001344.0,37.73261,28.38814,9.268287,6.297985,25.748,0.25076,0.09595,0.37685,0.23858,0.16968,55.278,1.262,0.652,0.182,0.098,2952624896.0,4364000256.0,21499000832.0,5570999808.0,115.865,28.46,37.82812,126086389.0,1.128,0.0018799999,2.33,,,,,,0.6999425881941075,
PKG,22812819456.0,26494248960.0,33.20882,20.199598,4.9417124,2.392635,13.871,,,0.20841,0.118719995,0.07256,95.185,,,-0.205,0.147,,,9534600192.0,1910000000.0,51.812,7.71,12.6755,89098647.0,0.807,0.016,5.97,,,,,,0.6228885135135135,0.03780463332515775
PHM,25315635200.0,26056368128.0,13.575076,11.813574,1.9571748,1.5429705,9.462,0.14901,0.092080005,0.25565,0.15685001,0.1162,19.065,7.272,0.608,-0.224,-0.096,1078512896.0,1626317952.0,16407075840.0,2753777920.0,67.904,9.79,11.24977,190486353.0,1.206,0.00667,4.8,,,,,,,
PLD,136248336384.0,170564714496.0,31.216038,41.163,2.4342632,14.108071,25.317,0.07749,0.02516,0.75549006,0.43030998,0.43575,63.823,0.649,0.488,0.859,0.123,5406941184.0,5240974848.0,9657474048.0,6737149952.0,57.578,4.49,3.405,950333372.0,1.324,0.00262,3.32,,,,,,,
PLTR,413350068224.0,404263075840.0,147.01709,74.794754,42.23177,67.14653,151.828,0.38097,0.17292999,0.84796,0.47120997,0.49005002,2.139,7.228,7.095,2.25,0.928,2159104512.0,3400291072.0,6155940864.0,2662629888.0,4.073,1.17,2.29976,2300713329.0,1.563,0.03492,1.73,,,-0.31302000214466386,-0.15019575105072258,,,
PM,295466336256.0,340528365568.0,25.826977,20.675596,-34.423462,6.9447956,18.902,,0.14591,0.67481005,0.40002,0.25559,,0.98,0.47,-0.073,0.104,9714374656.0,14264000512.0,42545000448.0,18015000576.0,-5.507,7.34,9.16878,1558613439.0,0.4,0.0016300001,3.24,,,,,,,
PODD,9790732288.0,10204232704.0,26.436329,18.254726,6.8786235,3.2065017,16.595,0.26016,0.09715,0.71075,0.16178,0.12291,66.685,2.485,1.51,3.222,0.235,236900000.0,511200000.0,3053400064.0,614899968.0,20.523,5.34,7.73334,69354199.0,1.095,0.00329,3.07,,,0.5733333333333333,-0.12340163303034968,,,
PPG,26613755904.0,32621756416.0,17.176472,13.7912445,3.1521854,1.6207147,12.091,0.19297001,0.060489997,0.41202998,0.14016,0.09573,86.938,1.58,1.055,-0.029,0.072,1104625024.0,2164000000.0,16421000192.0,2697999872.0,37.98,6.97,8.68087,222300000.0,1.063,0.0010899999,3.04,,,,,,,
PNC,100771438592.0,181194211328.0,13.907489,11.82273,1.5761949,4.1437325,,0.12623,0.01307,0.0,0.38689,0.31366,,,,0.254,0.236,,7488000000.0,24319000576.0,,160.234,18.16,21.36224,399000000.0,0.898,0.00302,2.62,,,,,,,
