,AU,C,CU,IF,M,RB,SC,TA
2023-10-10,0.37376174523445843,0.2525402237091958,0.305377090294946,-0.14954216817685242,0.1738549804402473,0.14859721056968458,0.10374387203141887,0.16307305734897531
2023-10-11,0.3505762242515602,0.2523910990612376,0.30442175572991725,-0.14559928360354832,0.17549667444230035,0.14786588893179034,0.10291982090872184,0.15991992690468376
2023-10-12,0.36497878438813025,0.25465319202781017,0.32440763500012443,-0.16880250588708756,0.18312958031855367,0.12929728320852643,-0.0962253295178647,0.172216328144782
2023-10-13,0.372075555505775,0.2553657525342594,0.32746701664463346,-0.1704813010847757,0.18703760526061633,0.1283564117703534,-0.09878033262314723,0.14834212363432756
2023-10-16,0.36737040953951067,0.2841921162580369,0.32240863112610957,-0.16202261934791123,0.18975215758985647,0.1289397526507386,-0.10663088610322326,0.13329049763930667
2023-10-17,0.3772204582683799,0.29076494757380317,0.31910282859479294,-0.16372138689583962,0.1692598561549677,0.13205882437371658,-0.10885211068828252,0.14071138587746002
2023-10-18,0.3726401357450085,0.287936055921801,0.32249529879440436,-0.16743787544154887,0.1716975504954821,0.13682995192723543,-0.10639641806013343,0.1256083597007932
2023-10-19,0.38622031014772634,0.2846476819638925,0.3167577802621587,-0.1683736980911051,0.16532519349824087,0.1347641000420603,-0.10840503993504133,0.12525892283046697
2023-10-20,0.39820940401692806,0.2609804282991687,0.3222976527017682,-0.18399316520209674,0.1694678032749075,0.14622333629982334,-0.1115508080331277,0.12505371444709215
2023-10-23,0.3396571531704152,0.295608506572199,0.3220189343486163,-0.19480990362940703,0.18027329190963323,0.1562710922304201,-0.11858911001976773,0.13073315722366957
2023-10-24,0.33904974251119496,0.2963176606911965,0.31971298831289935,-0.1993480937220401,0.1815536760331922,0.15114902125143712,-0.11931525754006408,0.1310163632264554
2023-10-25,0.33067594682758594,0.2979587848431821,0.30094495806425714,-0.20540448945855783,0.1797474823721893,0.17079022808496783,-0.12144123378562467,0.1425416797867811
2023-10-26,0.3347879275709698,0.29830954369835455,0.30549365105657833,-0.20898771195161828,0.18549275644501806,0.17520509611135926,-0.1245794637330443,0.15051030810010696
2023-10-27,0.3070936755695737,0.2956224516055095,0.32322093498883414,-0.2242794732078862,0.18652721684318757,0.17786718307684596,-0.11396157555445867,0.1452296686658841
2023-10-30,0.2918766475555393,0.32245418851327173,0.31473471598035496,-0.2185472890674901,0.19607193866591768,0.17327186172559625,-0.11032996019444201,0.14014448997240955
2023-10-31,0.28082094944949837,0.3051917445892088,0.33031784325312935,-0.22779384615484075,0.19660401989631757,0.17274501986943125,-0.11213340283918775,0.13496570691829482
2023-11-01,0.27577868846813475,0.30955673679061596,0.3211157646073879,-0.22400771673366132,0.20346890505883863,0.16523171891370714,-0.11378713384683237,0.13092400345466776
2023-11-02,0.28266354576976455,0.33811767417495636,0.31610923655539064,-0.22045594366355056,0.17972502051605763,0.1670268851854977,-0.11846225452133032,0.13439648293880674
2023-11-03,0.2734716487518042,0.29240105212434336,0.32473824802269174,-0.242480457981954,0.17968237451388686,0.16148849306624552,-0.11354046836866105,0.13056092782367923
2023-11-06,0.2827947757714977,0.28874882484270104,0.31948961688920297,-0.23658807682324098,0.17232856987761846,0.16155862429976672,-0.11825953315124066,0.12519464037937428
2023-11-07,0.28359980297980536,0.27180153509314553,0.3290274052457584,-0.24745645294969573,0.180788558947816,0.16250415564509238,-0.10450676037584494,0.12200356059522625
2023-11-08,0.2942058906216347,0.2780828935735826,0.33160872026508664,-0.2530413750405526,0.18637901220636507,0.1678205282371378,-0.10428521004781192,0.12461340738824032
2023-11-09,0.2884305402947367,0.2805227198287806,0.31085693970188444,-0.24500275048461229,0.18558834105463687,0.19085562100039524,-0.12240971824928266,0.12040824047904389
2023-11-10,0.3071101899309815,0.24738606374289784,0.30803363025570635,-0.25208753333824846,0.19073087794596247,0.19508766786992832,-0.1182320154032721,0.13640769918510331
2023-11-13,0.3041442107230655,0.23998678923478137,0.3077913136888198,-0.25994796216631527,0.18491626138310835,0.19341231114544893,-0.117669445467234,0.15282186221481053
2023-11-14,0.29848250996925196,0.2340401965467685,0.31466110703264283,-0.25531891828849845,0.22335900813013454,0.18082739437375936,-0.10971281706075921,0.14696522872685086
2023-11-15,0.31551779045017603,0.2366226245700202,0.30299649392913747,-0.2511981489642168,0.21536102805129445,0.1705031338750129,-0.11019415697721206,0.19173432533426385
2023-11-16,0.31947393099378835,0.23453264879670999,0.30531487897260035,-0.24997615017158994,0.2169434222553627,0.17003650088255431,-0.10204162183244445,0.1858580118815827
2023-11-17,0.31857027491544887,0.264473457440872,0.2871749527019294,-0.25440949996022544,0.20712342518511367,0.171378951286772,-0.10227288740894688,0.1667612302960941
2023-11-20,0.34405082333194464,0.2607904132497719,0.2924208925965698,-0.2404011706834184,0.19844663044199168,0.17608041930152388,-0.08990202405259742,0.16781131389548765
2023-11-21,0.3326328749898692,0.26093055688470573,0.2853384563028654,-0.2438029980049991,0.18805062640327838,0.19848711324097093,-0.09150202334119578,0.17005927956640313
2023-11-22,0.325837514358972,0.2532921277028033,0.2879159701633961,-0.22844428864084435,0.17563515432161145,0.18433884176865215,-0.08827987760814242,0.16359891828527262
2023-11-23,0.32729019943916915,0.2546761937372772,0.2853721097772718,-0.22318568544808276,0.1766904140628967,0.18487632079975388,-0.08830964872485664,0.1585405516349159
2023-11-24,0.38549366929657575,0.2352209037513578,0.22633800724993025,-0.21091561022457106,0.1669834329482738,0.18129787046198506,-0.08863859620941557,0.1625685081330086
2023-11-27,0.47522341538654866,0.23532973710394517,0.21713245805337783,-0.1927123233018679,0.1681191482358377,0.18212353154964467,-0.08899641140696207,0.16086898957681495
2023-11-28,0.4846977414505956,0.23080232082766644,0.21423122342364,-0.19195516643232197,0.16690826628303862,0.18211412013772102,-0.08641668914659341,0.16317762766127114
2023-11-29,0.4415622179094428,0.24964418370004637,0.2218580124469065,-0.1946559250173007,0.1618262741403878,0.19159221523580783,-0.08860081934030647,0.16852576915929307
2023-11-30,0.41698807764789203,0.24506617004693085,0.22789663283462758,-0.19524900262483402,0.17166929128596076,0.18638796115321843,-0.08680229058933708,0.15955927921921767
2023-12-01,0.3840668885323842,0.2820151444434179,0.22912981607607158,-0.1979530553425379,0.16897408265149505,0.18347643324609883,-0.08670330182889253,0.1577225224760923
2023-12-04,0.3811575768390991,-0.27658508128123094,0.2309353008511739,-0.1882269531353745,0.17451622068276637,0.19012275856285457,-0.08851718073825834,0.16094236645277096
2023-12-05,0.3928005238950972,-0.2901819263017837,0.2590119150886121,-0.17597910772405523,0.17639394321656082,0.19754005453903595,-0.10131405504108147,0.1720625178223276
2023-12-06,0.39357900902498005,-0.2781714314703356,0.25737018808815026,-0.17183855045711768,0.17785319092369808,0.1980078296835154,-0.10564050398276126,0.17151764412875742
2023-12-07,0.4098545388357765,-0.27574323354563113,0.2612479743648822,-0.17608214179388743,0.17686510084146495,0.200459008438516,-0.10539726874483873,0.19014682158256782
2023-12-08,0.3923431365871836,-0.31710256847138346,0.2853932582948962,-0.1766474562613534,0.16578992782305077,0.19682017539363336,-0.09469918610825363,0.1825080464898831
2023-12-11,0.40453794532482173,-0.31513615475783163,0.232051159162164,-0.178292048780504,0.17982151756631226,0.2006451824472985,-0.08322176209226008,0.18568844414581998
2023-12-12,0.4096491305562718,-0.3286585169134052,0.2532944549497612,-0.18358971288988293,0.18897793484889266,0.21579146355527554,0.0,0.18818076086046687
2023-12-13,0.40773645682446047,-0.2960988905960181,0.24625939401972846,-0.18199689382027162,0.20866202962948036,0.24739913203654304,0.0,0.17940932486560024
2023-12-14,0.39634125906245093,-0.29745672696141207,0.2464663170813351,-0.18814991434826542,0.2129960975090342,0.24255299352597845,0.0,0.1940090460150954
2023-12-15,0.3934964939855649,-0.28123214274790237,0.24542948309448584,-0.18668387074045814,0.20805580731842435,0.24617124733644474,0.0,0.21969768990498253
2023-12-18,0.38513285239490247,-0.27877354058663373,0.22944189291785017,-0.1853678217970112,0.20654931487548503,0.21825630334639629,0.0,0.21776500059118287
2023-12-19,0.3453769470778537,-0.2552865405259285,0.20628416570119723,-0.16512901160304305,0.19033668915834165,0.20654554526154856,-0.09549356254193357,0.17883018433238831
2023-12-20,0.36050635746362675,-0.25394699424262684,-0.2127697135394237,-0.17848876054637167,0.19433843711118218,0.23186167759335408,-0.0989784369934397,0.1883899967877195
2023-12-21,0.31866568298347464,-0.25862905323123314,-0.2119909075804456,-0.17502572062641178,0.19185879260446087,0.21694660523624446,-0.09460258335636317,0.19919210769791115
2023-12-22,0.31365192607697634,-0.24176686016388566,-0.2378053445432679,-0.17365181440964253,0.18743389731325164,0.21341492435598378,-0.09381201997940875,0.20436255426667416
2023-12-25,0.3504043652524586,-0.26912513107952685,-0.2762940436358106,-0.20736398377968857,0.0,0.22073783130252078,-0.10476751900986135,0.2330173764225393
2023-12-26,0.3434431320485313,-0.292374836641395,-0.2740162020298062,-0.19690394679506987,0.0,0.233402776326866,-0.10688327692939602,0.23882280677021908
2023-12-27,0.3590236649925977,-0.29188941800423107,-0.2736797764881783,-0.18611215740685888,0.0,0.2450864313419069,-0.09972274439483679,0.23544842487674753
2023-12-28,0.38220737390035975,-0.2926773786038649,-0.2635943301684077,-0.18540203642281047,0.0,0.2269150996612462,-0.1005101164195245,0.24529482994163357
2023-12-29,0.38913229638256897,-0.2867146415034601,-0.26165694033826215,-0.18289695207544826,0.0,0.23585861423351234,-0.0991016250398002,0.24144408951436647
2024-01-01,0.38119347401593046,-0.2727382274646132,-0.2600606692823109,-0.17908535990366772,0.0,0.2318878578669177,-0.0989537165167898,0.2336866106347265
2024-01-02,0.349147284297881,-0.24351335255118836,-0.2334166000294296,-0.18865036825865036,-0.12754209486941806,0.208461732357875,-0.08959139349623646,0.21299650905090964
2024-01-03,0.3992171880805913,-0.2414643720671912,-0.24589812645875664,-0.20600223018291855,-0.13649767292944653,0.2277328802969312,0.0,0.224307061750618
2024-01-04,0.4107361305229444,-0.2412794581340673,-0.24573424885659964,-0.2107493356026629,-0.1363472604683165,0.2264417451486707,0.0,0.2093604887906068
2024-01-05,0.412553347016013,-0.23956765287873139,-0.23497270434830259,-0.21190569788399746,-0.1389271631890985,0.2290595221670028,0.0,0.21070823782641687
2024-01-08,0.3672091525015756,-0.22101486300452722,-0.2622257420868918,-0.20148525928280037,-0.12177127985887705,0.20767314726528358,0.09262091064533651,0.1900796634163374
2024-01-09,0.3884787795968503,-0.20857276100785566,-0.2176121518938632,-0.2125099637558241,-0.11909582339210519,0.19640158618762996,0.087555855312528,0.20301749610364866
2024-01-10,0.38329953824597973,-0.22747781621041868,-0.2152338433774658,-0.2119676140464107,-0.11756089775988302,0.20338191414713194,0.08415308331940607,0.20254091628965631
2024-01-11,0.4570327326033744,-0.17935735323684132,-0.2028000484593216,-0.21106353419207546,-0.09680496374972913,0.22233193067816842,0.0799334639082385,0.186444543408608
2024-01-12,0.46177459830295875,-0.16020036474387436,-0.20290719959984466,-0.20504988083471112,-0.0973422191599719,0.2322222394102467,0.08044631853100584,0.19009052904554816
2024-01-15,0.4544715435931752,-0.15812376267763795,-0.19703544662593708,-0.20287042205558248,-0.09603281440924527,0.2488008257822299,0.08561398277590943,0.1877307153885366
2024-01-16,0.4781064632774438,-0.16440563659358434,-0.20433321296855195,-0.17456930942942558,-0.10418705031266731,0.1915896814053586,0.09300395711223158,0.22100115499770262
2024-01-17,-0.4849840779270883,-0.16819544570014333,-0.21323706952744628,-0.16952453587986827,-0.10886242329909096,0.1992691764883895,0.09385209108941996,0.21380856411910748
2024-01-18,-0.5383335008841319,-0.1602387342494018,-0.1972266869168814,-0.17108631763630625,-0.10319192324816653,0.19543278976369696,0.08637836008669018,0.1976095396618824
2024-01-19,-0.5455158670264306,-0.16669988099802777,-0.1953093624456072,-0.17207206211967122,-0.10383736230384596,0.14776848969424675,0.08965189538241888,0.18155311759700998
2024-01-22,-0.48041466858750886,-0.16237447615639736,-0.21265464605432294,-0.17928482071203608,-0.11341922299673124,0.15957419024580344,0.09501998640242322,0.19958712166761244
2024-01-23,-0.5373344883672413,-0.1569017999827963,-0.2274179692696499,-0.19666876053254412,-0.12096237931106399,0.16523881689376965,0.0,0.20565164189914328
2024-01-24,-0.5516868566155607,-0.1571356318447193,-0.22513876120636422,-0.20511870862174753,-0.12618477932018501,0.16418001930574033,0.0,0.20101181461917728
2024-01-25,-0.4913015299966691,-0.15905682929530485,-0.23663866221909013,-0.21521515938018107,-0.12121656045463618,0.17598485465600547,0.0,0.20592531361540234
2024-01-26,-0.5125741901977743,-0.16803934657278863,-0.23332394865961809,-0.22420646269898453,-0.12166760722822319,0.17819781275771254,0.0,0.21076967684162765
2024-01-29,0.0,-0.23831550607626176,-0.3424337471207105,-0.3286679255487684,-0.18013859823977854,0.25808410767970474,0.0,0.3051342174411985
2024-01-30,0.0,-0.2360042828176327,-0.35875223915589777,-0.2807733353327994,-0.21919088866589215,0.25493338269612315,0.0,0.2887066990189213
2024-01-31,0.0,0.0,-0.4155256755741894,-0.3136331523416888,-0.2701553930309579,0.2818860302316058,0.0,0.35455122516174925
2024-02-01,0.0,-0.24528990523023997,-0.35284820471505396,-0.27850536038090046,-0.22408048088475657,0.2538831765304863,0.0,0.33274821337452826
2024-02-02,0.0,0.0,-0.40794592403642904,0.32261707370089204,-0.26594365330940584,0.3008492482799065,0.0,0.38765239230659265
2024-02-05,0.0,0.0,-0.32286923999511924,0.2911013978030762,-0.24875109557740502,0.28703482035615363,0.19922760572019796,0.33635386189669947
2024-02-06,0.0,0.0,-0.3569454311549569,0.28603879083341127,-0.21997028694871962,0.2867699715565405,0.1978038952074952,0.34157984807912634
2024-02-07,0.0,0.22018426303371397,-0.2872777499863941,0.24158694233394656,-0.1706530987560698,0.24209662867807988,0.17250348625893283,0.2902244507007675
2024-02-08,0.0,0.24776839175270507,-0.3189168974138524,0.26337349882444083,-0.20417141194220337,0.2620794272920241,0.0,0.3158884078884033
2024-02-09,0.0,0.23877834470563997,-0.3180330686937853,0.2670435290032945,-0.19646594642514043,0.26580841521815574,0.0,0.32966866632510855
2024-02-12,0.0,0.23242383907782121,-0.32580894830477214,0.2575512264040767,-0.1865405889178739,0.25642680747618757,0.0,0.3267257127544922
2024-02-13,0.0,0.2263288460835718,-0.32098128296030876,0.2810680013758673,-0.1804841896461955,0.2691488807021701,0.0,0.3071647358225643
2024-02-14,0.0,0.23780979365534669,-0.31822148460233163,0.3001269351653299,-0.18343447533349155,0.27990968678729017,0.0,0.2917127594372488
2024-02-15,0.0,0.23998754390438679,-0.32813388218366935,0.29959807458485566,-0.18478309560163503,0.28927583721771494,0.0,0.28642043966737263
2024-02-16,0.0,0.21008957817192617,-0.2830626499967454,0.26588890600269094,-0.16225808624254534,0.32194195948303234,0.1334777874289835,0.26587274588510107
2024-02-19,0.0,0.22052066364911718,-0.29031141905202146,0.255426945929095,-0.16629246175677323,0.30070297114372,0.136425478007773,0.2684601645669924
2024-02-20,0.0,0.23215354263338417,-0.2645481658005728,0.24627571319349845,-0.16267892202449216,0.31880984396763434,0.13229570283290354,0.270253535558218
2024-02-21,0.0,0.26938278178287695,-0.3109289748587943,0.0,-0.18561365875501254,0.3720163440648651,0.1567140597417211,0.32716213142029804
2024-02-22,0.0,0.2730467591859623,-0.28759943206426514,0.0,-0.19881980684828182,0.39039841451879764,0.16032975160357088,0.335109445700942
2024-02-23,0.0,0.2697037477987174,-0.2813632495428903,0.0,-0.18562579415280067,0.38272502881833437,0.15259350933391275,0.3283354384953918
2024-02-26,0.0,0.2809951957354548,-0.2800333320043118,0.0,-0.1825375355402043,0.3831834033966198,0.1524493506196833,0.3168111873316048
2024-02-27,0.0,0.26996072356742484,-0.2761662538116551,0.0,-0.18702753784559675,0.391497569446005,0.14978080232073404,0.3250732370871557
2024-02-28,0.0,0.26838473364495447,-0.2366290871727672,0.0,-0.1849873755290085,0.4136679421285667,0.1480662375650843,0.3208881589451341
2024-02-29,0.0,0.24188874379723035,-0.23476581064769528,0.0,-0.16754560135920046,0.40571866849277693,0.15201617345258497,0.31034341511852453
2024-03-01,0.35417632827274415,0.1868589391216986,-0.18641351650141597,0.0,-0.13337551838889644,0.2833353789717731,0.11526680084583489,0.24527102363250622
2024-03-04,0.3569746678149951,0.18439265592540088,-0.20441873913797504,0.0,-0.1318218886577063,0.26292893805979134,0.11190148963370389,0.25775851525537957
2024-03-05,0.0,0.24756639189974844,-0.27081407229919496,0.0,-0.18610832070219066,0.3542722101332929,0.15049731987896708,0.3289805158312788
2024-03-06,0.41233631454077935,0.1925809663593945,-0.21468130573390523,0.0,-0.14851650462240876,0.26451087524788724,0.10089480490178744,0.20906523295962126
2024-03-07,-0.3985858267494569,0.20902519391355018,-0.214514065821096,0.0,-0.1334820056196648,0.2752834943303762,0.10752090097287637,0.20977904233641903
2024-03-08,-0.3809516636171991,0.26680650343138956,-0.1982387103142618,0.0,-0.1341781813247891,0.260222036056734,0.10365486533972702,0.20282799008352154
2024-03-11,-0.3832331378253721,0.2524930917698576,-0.19634818268981,0.0,-0.13658343324372066,0.27673458434793313,0.11351916407224168,0.2107492189613766
2024-03-12,-0.34925541885077477,0.23310447836412226,-0.16819269158274056,-0.20678125386829738,-0.12076019770205113,0.2338395273613213,0.11087614795074494,0.18803642978920354
2024-03-13,-0.36824301505481355,0.2265865222702391,-0.17222386144065446,-0.20143145930817313,-0.12130595687877918,0.23109333482427674,0.11031169465715392,0.19618846582436744
2024-03-14,-0.35078436684019104,0.2127553180372998,-0.17678559834904348,-0.20391160565484043,-0.12160962071808401,0.23665212250113593,0.10353756867966986,0.2052882185763654
2024-03-15,-0.35222951132988795,0.21711092872259652,-0.1817628975484206,-0.2043483879596522,-0.12130278528958333,0.23721920421305484,0.0981859526421164,0.19777770262329294
2024-03-18,-0.3592041082781666,0.21431770429744137,-0.1666025102828874,-0.18189571276188385,-0.11937095494778378,0.2599370638368706,0.09652601679144844,0.1896622566973061
2024-03-19,-0.3435039127530855,0.21519183508440937,-0.17903872885931066,-0.18141084232409874,-0.11763836284682004,0.2612777516419456,0.09691305282603754,0.1910031618394598
2024-03-20,-0.3428652670747626,0.20773586426683324,-0.1806204378605105,-0.20508188766898947,-0.11262574420309639,0.25827802029173974,0.0944660875443376,0.1935402743082714
2024-03-21,-0.3402569629322918,0.20805925177117549,-0.18736116699946298,-0.19045099826287828,-0.11118921909516635,0.25776677979605594,0.096742115393323,0.18393496803193185
2024-03-22,-0.35889047290753745,0.20197024280377335,-0.19308198269271956,-0.18918999308656645,-0.11307930883707576,0.25112407240487317,0.09626213189368635,0.17303938490230195
2024-03-25,-0.3413815990439628,0.20090077141225968,-0.20183687897656544,-0.193629649151069,-0.11682777475539668,0.2592056759928346,0.0989046829119489,0.1822323418645757
2024-03-26,-0.29794128037805007,0.20548268441979087,-0.20900684909499773,-0.20083849738782958,-0.1195033705653925,0.2702250183868607,0.1040552894323791,0.18488163465954005
2024-03-27,-0.29265485237877886,0.18057743457182596,-0.23752867374382974,-0.2046927353051727,-0.11918137343113534,0.2639058866441646,0.10251905950071405,0.18418786682564325
2024-03-28,0.0,0.23952735951601842,-0.2830130554426863,-0.24253370998647597,-0.16151720293914093,0.310685671621954,0.12244928930721385,0.21984237670049975
2024-03-29,0.0,0.23504006673129177,-0.28073523306138054,-0.23681198193787173,-0.16652613331202995,0.32566102805871466,0.1263321785705806,0.213645445413
2024-04-01,0.0,0.22937270467668147,-0.3091132400290909,-0.23881924560289242,-0.15514459157175794,0.3466255337946599,0.1235088854676865,0.19323171034991674
2024-04-02,0.0,0.24481460885438472,-0.262507824707502,-0.2454423196069946,-0.1616146733179167,0.35487936191544495,0.12725575471156458,0.21201301040610293
2024-04-03,0.0,0.2446476777624371,-0.24639577106298435,-0.25245620131995145,-0.16598372295999794,0.33184680010303136,0.12868895738893493,0.23107709171215793
2024-04-04,-0.24546388621776685,0.20085720762523507,-0.1927234788091432,-0.21364584320401145,-0.1712253636259761,0.2772271977846711,0.10920445870780031,0.19792895940877536
2024-04-05,0.0,0.23946110171860188,-0.23542976323682038,-0.25315985127522234,-0.19289445469776664,0.3211206640993124,0.12981706643010005,0.2293367864214563
2024-04-08,0.0,0.24193492209582124,-0.22907323835150398,-0.25320198478324285,-0.181140971121503,0.33813268493512627,0.12818970560585208,0.23022269454020472
2024-04-09,-0.23743774386846872,0.20316319835080554,-0.19953152038512734,-0.20963296583146718,-0.14941669180299866,0.30489098178794144,0.10505306674691324,0.19231985046869055
2024-04-10,-0.2328889745560493,0.19627841483972908,-0.18718895767259253,-0.22528895325089407,-0.1508026762793258,0.30901886912970733,0.10470190051754047,0.19377564735485456
2024-04-11,-0.2405893078508262,0.21315458938407425,-0.1819168902464542,-0.215227635198372,-0.14303522605932636,0.2978553035871411,0.11444346501663367,0.16681671586236377
2024-04-12,-0.24951849629903924,0.22636280417982582,-0.18082259776984885,-0.22005362660802133,-0.14947838283988973,0.3013103931253673,0.12858180867784094,0.1775657743913984
2024-04-15,-0.2672235936154732,0.26401714022711803,-0.23223047929436846,0.0,-0.17654008239298968,0.3408820756567076,0.1525491603140497,0.21557979892534307
2024-04-16,-0.22410993153076703,0.2304636780105671,-0.1976775417727143,-0.24667107105065272,-0.1525321550819492,0.2793609010145493,0.13239516069314533,0.1860560261221067
2024-04-17,-0.22636667156636536,0.19491385680895473,-0.20368958738551676,-0.2540953989736558,-0.1691692306416192,0.2802810729591767,0.13486572419059226,0.18663991010865683
2024-04-18,-0.22907799553771108,0.18253637069957873,-0.20767067344196719,-0.28244089187980354,-0.16696551232938886,0.28100750738661884,0.13655178849781943,0.1973296616962349
2024-04-19,-0.22707758579955317,0.15997264036648007,-0.17901061884292266,-0.31248493496275176,-0.16675879501762725,0.2745482105071541,0.13797548448442556,0.19949098250907063
2024-04-22,0.0,0.19049254292385123,-0.2121056729653976,-0.3566259531045131,-0.19693516966465247,0.3197524713244111,0.16528133940515463,0.23276774816557474
2024-04-23,0.22302198680557367,0.16056527626856976,-0.19620106675317803,-0.3102979965578697,-0.17225794196187072,0.27486683475314816,0.13711193918220074,0.20752411920879793
2024-04-24,0.22236802952130355,0.17552798372420234,-0.19152755413834685,-0.30840391188953314,-0.17373056413420795,0.2591442237004299,0.14403553008402972,0.20950810902369987
2024-04-25,0.24167506783657747,0.17185210184959196,-0.183312192929346,-0.3133658064166692,-0.17380017503765807,0.2542539638812604,0.14315489825124814,0.2105035963934356
2024-04-26,0.25056205290821604,0.1797217046170484,-0.1883752300475792,-0.3139329224432689,-0.1643108687314998,0.26886265236714,0.1384909149405168,0.2131515019281435
2024-04-29,0.24576670612523746,0.17373418299568108,-0.16371680480374817,-0.29863872252763685,-0.17116673415192052,0.2607259770013637,0.1331167103548495,0.25939917857480005
2024-04-30,0.23637644495726792,0.17248461046356872,-0.1711513395717897,-0.30006717637681807,-0.1785281038586674,0.2637160876779828,0.133251307343385,-0.26074649814030443
2024-05-01,0.22409802173184334,0.1758706682424507,-0.17464555101729254,-0.2837328009693265,-0.17636393577230972,0.264266852108008,0.16526266873123133,-0.3240742895061663
2024-05-02,0.0,0.19147723636259265,-0.19580044630786322,-0.3268283375667076,-0.20181205151441267,0.30722176273400353,0.18623917025808429,-0.3719930566221764
2024-05-03,0.0,0.19177001178798272,-0.19444273171434895,-0.3199563465182289,-0.20824630422212612,0.3157947604103869,0.19056176288766266,-0.3598853979989842
2024-05-06,0.0,0.19375286267605238,-0.2006229411273017,-0.3384327986764884,-0.22707097432686374,0.3149327033678367,0.2078495979739146,-0.3696729737705541
2024-05-07,0.0,0.19767984733200483,-0.17897776400800808,-0.35945819157433667,-0.22474287673295382,-0.30254641659063297,0.2115834045599822,-0.3602371999002722
2024-05-08,0.0,0.22136561448298706,-0.19544422518528723,-0.31872344318812396,-0.2395738702401545,-0.2926132335431331,0.215101518643145,-0.3677009199282239
2024-05-09,0.0,0.2532125795565514,-0.22703743578010283,-0.35706357978648884,-0.30086801960075293,-0.33388330514332254,0.0,-0.37849439355094633
2024-05-10,0.0,0.2675586844103583,-0.24087245391504722,-0.3659290405047731,-0.3082192787994227,-0.35132413498450754,0.0,-0.33175692904457726
2024-05-13,0.0,0.27534936282830574,-0.23095393020959787,-0.3723785689565923,-0.30913989671506287,-0.3533409655059751,0.0,-0.3291595245235102
2024-05-14,0.0,0.2741414789676403,-0.2329081816177629,-0.38334642618329207,-0.3123162146291362,-0.36612044824093143,0.0,-0.3058564456898515
2024-05-15,0.2627814353488668,0.2499700701334227,-0.20046160676994013,-0.33094203961645013,-0.24893695697293772,-0.33141087166539224,0.0,-0.26273044624786646
2024-05-16,0.2609373564952957,0.26019623664104696,-0.1978667030356332,-0.3167472208499466,-0.26028704810572806,-0.33103077250091295,0.0,-0.26028733474280347
2024-05-17,0.26152875318450197,0.3004899029838356,-0.23717774025429658,-0.31764775468890777,-0.2630140992622239,-0.3356804477723576,0.0,-0.26116565953494325
2024-05-20,0.24195132902320243,0.27041394680902175,-0.22186997472207193,-0.2587929315541077,-0.23400716387256632,-0.2958657714923588,-0.21185908166712789,-0.2320710550629762
2024-05-21,0.0,0.28983878897001847,-0.27235353970150766,-0.29552722345497395,-0.2247289091973626,-0.34053755147281,-0.2519913404251151,-0.2767101597675332
2024-05-22,0.0,0.33342697882461203,-0.3186381198968497,-0.3429756532682953,-0.26061122948237464,-0.4234183402594698,0.0,-0.3180720069290315
2024-05-23,0.0,0.354801226033517,-0.3451401435632987,-0.3593690626566637,-0.26929698770348864,-0.490059539754279,0.0,-0.3466411112823919
2024-05-24,-0.30286675703536764,0.29458811492511533,-0.26599818615561016,-0.30511114553730223,-0.2545785224285067,-0.4015916034156294,0.0,-0.30643497686722193
2024-05-27,-0.31463139090633235,0.3075257249845611,-0.26482355762221443,-0.3186315559527962,-0.2724529777517854,-0.390137101321135,0.0,-0.3074003615647435
2024-05-28,-0.3240628570755501,0.2956272473144733,-0.25256720120504095,-0.31283358840299785,-0.27639961930163875,-0.39710127098322556,0.0,-0.3194902089758275
2024-05-29,-0.3851086595206915,0.3394159408964872,-0.30318359525513394,-0.36723658259269054,0.0,-0.42461313254553984,0.0,-0.36440228908204003
2024-05-30,-0.42938524688431207,0.30695752196111104,-0.2797862560507599,-0.384484612086626,0.0,-0.43707673401650265,0.0,-0.3824637795745705
2024-05-31,-0.413666271910919,0.29694903060607747,0.2657623724596293,-0.3760891386375602,0.0,-0.41712660083735265,0.0,-0.39688373247094505
2024-06-03,-0.42363561786354126,0.3002342931937546,0.2599184986471521,-0.37637700885474606,0.0,-0.4163059440268087,0.0,-0.38668334893871
2024-06-04,-0.4287292895846595,0.29512417674342245,0.27731486368986485,-0.36901772818673156,0.0,-0.402073121103054,0.0,-0.40931709085013585
2024-06-05,-0.5076694893899716,0.35744106965126804,0.33877532062576976,-0.5203295872524636,0.0,0.0,0.0,-0.433862267508746
2024-06-06,-0.5923970852739512,0.37294284189934596,0.34895791250089814,-0.5686501190045622,0.0,0.0,0.0,-0.4631741341714652
2024-06-07,-0.5793674587443911,0.3539919370724733,0.35165425657999505,-0.5475404576529802,0.0,0.0,0.0,-0.49165775266059825
2024-06-10,-0.6181668560792473,0.35866881327949324,0.3487879913445233,-0.5478666899485516,0.0,0.0,0.0,-0.4976731406231731
2024-06-11,-0.5694201173995034,0.30848210631295175,0.289690401462938,-0.4734886509081104,-0.2745590858937369,0.0,0.0,-0.44360123959804326
2024-06-12,-0.5691254255387993,0.26919091561477215,0.2397759037160567,-0.40722462559489137,-0.24558014928356886,0.0,-0.24715547550086645,-0.38383305034806137
2024-06-13,-0.5835765361995819,0.27936619683697733,0.24447791605650165,-0.42675266940351486,-0.2538953481079229,0.0,-0.25122208300253457,-0.3573312812469647
